,employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,Predicted Status
10400,63118,Technology,region_11,Bachelor's,f,sourcing,1,32,3.0,5,0,0,82,0
10401,42071,Finance,region_13,Bachelor's,m,other,1,29,4.0,7,0,0,58,0
10402,4573,Operations,region_13,Bachelor's,f,sourcing,1,30,,1,1,0,60,0
10403,49337,Technology,region_26,Master's & above,m,other,1,39,1.0,4,0,0,80,0
10404,54635,Technology,region_26,Bachelor's,m,sourcing,1,35,3.0,7,0,1,78,0
10405,8675,Operations,region_15,Bachelor's,m,sourcing,1,45,4.0,4,1,0,73,0
10406,18738,Technology,region_2,Bachelor's,f,other,1,29,1.0,2,0,0,79,1
10407,68616,Operations,region_6,Bachelor's,m,sourcing,1,36,4.0,3,0,0,62,0
10408,42872,Analytics,region_28,Bachelor's,m,other,1,38,5.0,5,1,0,89,1
10409,65241,Sales & Marketing,region_6,Bachelor's,m,other,1,32,1.0,5,0,0,50,0
10410,36020,Analytics,region_2,Bachelor's,m,other,1,29,1.0,5,0,0,87,0
10411,38457,Legal,region_27,Below Secondary,m,other,1,26,5.0,2,1,0,58,0
10412,6632,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,23,5.0,2,0,0,49,0
10413,26165,R&D,region_7,Master's & above,m,sourcing,1,39,5.0,4,1,0,81,0
10414,50117,Operations,region_22,Bachelor's,f,sourcing,1,27,3.0,2,1,0,60,0
10415,44340,Operations,region_2,Bachelor's,m,sourcing,2,33,3.0,9,1,0,63,0
10416,52626,Technology,region_5,Master's & above,f,sourcing,2,33,4.0,3,0,0,84,0
10417,68886,Sales & Marketing,region_15,Bachelor's,m,other,1,37,3.0,5,0,0,50,0
10418,76095,Operations,region_22,Master's & above,f,sourcing,1,30,,1,1,0,58,1
10419,9068,Sales & Marketing,region_22,Bachelor's,m,other,1,42,4.0,11,0,0,52,0
10420,33488,Operations,region_15,Bachelor's,m,other,1,40,5.0,4,0,0,61,0
10421,72633,Technology,region_7,Bachelor's,f,sourcing,1,25,4.0,3,1,0,78,1
10422,9382,Technology,region_16,Bachelor's,m,sourcing,1,33,3.0,7,0,0,78,0
10423,64254,Sales & Marketing,region_14,Master's & above,m,sourcing,2,35,1.0,8,0,0,46,0
10424,1042,Sales & Marketing,region_26,Bachelor's,m,other,1,31,3.0,6,0,0,52,0
10425,42072,Operations,region_27,Master's & above,m,other,1,37,3.0,10,0,0,59,0
10426,18894,Legal,region_13,Bachelor's,m,other,1,25,,1,1,0,59,0
10427,55545,Operations,region_10,Bachelor's,m,other,1,32,4.0,6,0,0,61,0
10428,35864,Procurement,region_16,Bachelor's,m,sourcing,1,34,3.0,5,1,0,70,0
10429,72305,Sales & Marketing,region_8,Bachelor's,m,other,1,28,4.0,4,0,0,49,0
10430,40151,Analytics,region_29,Bachelor's,f,sourcing,1,28,4.0,5,1,0,87,0
10431,17662,Sales & Marketing,region_13,Bachelor's,m,other,1,30,5.0,2,1,0,51,0
10432,41528,Operations,region_2,Bachelor's,m,other,1,27,3.0,3,0,0,54,0
10433,66694,Sales & Marketing,region_15,Bachelor's,m,other,1,49,4.0,2,0,0,52,0
10434,75184,Sales & Marketing,region_10,Master's & above,m,sourcing,1,33,4.0,2,0,1,60,0
10435,37341,Sales & Marketing,region_26,Bachelor's,m,other,1,33,1.0,5,0,0,49,1
10436,22939,Sales & Marketing,region_16,,m,other,1,41,3.0,12,0,0,49,0
10437,5948,Sales & Marketing,region_6,Bachelor's,f,sourcing,1,29,2.0,2,0,0,46,0
10438,17168,Operations,region_19,Master's & above,m,other,1,47,5.0,4,1,0,63,0
10439,37607,Sales & Marketing,region_22,Bachelor's,m,other,2,29,4.0,5,1,0,44,0
10440,8131,Operations,region_2,Master's & above,f,other,1,39,3.0,13,0,0,60,0
10441,437,HR,region_13,Bachelor's,f,other,1,33,3.0,7,0,0,65,0
10442,49000,Procurement,region_2,Bachelor's,m,other,1,41,3.0,11,0,0,65,0
10443,51776,Technology,region_12,Bachelor's,m,sourcing,1,30,4.0,5,1,0,83,0
10444,73025,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,29,3.0,3,1,0,52,0
10445,71326,R&D,region_11,Bachelor's,m,other,1,36,2.0,4,1,0,84,0
10446,76338,Sales & Marketing,region_9,Master's & above,m,other,1,28,4.0,4,0,0,46,0
10447,37739,Sales & Marketing,region_13,Bachelor's,m,other,1,33,4.0,8,1,0,52,0
10448,17065,R&D,region_4,Bachelor's,m,other,2,33,4.0,7,1,0,87,0
10449,14824,Analytics,region_26,Bachelor's,m,other,2,27,4.0,5,0,0,88,1
10450,55145,Operations,region_15,Bachelor's,m,sourcing,1,43,5.0,7,0,0,62,0
10451,43159,Procurement,region_11,Master's & above,m,sourcing,1,45,3.0,11,0,0,70,1
10452,60862,Sales & Marketing,region_1,Master's & above,m,other,1,36,4.0,3,0,0,51,1
10453,48028,Legal,region_31,Bachelor's,m,sourcing,1,35,5.0,2,0,0,57,0
10454,22208,Sales & Marketing,region_12,Bachelor's,m,other,1,29,2.0,5,0,0,50,0
10455,76401,Analytics,region_26,Bachelor's,m,other,2,31,3.0,4,0,0,87,0
10456,9527,Sales & Marketing,region_2,Master's & above,m,other,1,44,5.0,13,1,0,52,0
10457,77018,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,37,4.0,9,1,0,46,0
10458,6492,Operations,region_7,Bachelor's,f,other,1,41,5.0,9,1,0,61,0
10459,71473,Analytics,region_13,Bachelor's,m,other,1,42,5.0,4,1,0,85,0
10460,7093,Sales & Marketing,region_22,Bachelor's,m,other,2,27,3.0,4,0,0,54,0
10461,63373,Sales & Marketing,region_1,Master's & above,f,sourcing,2,33,1.0,7,0,0,56,0
10462,35825,Operations,region_23,Bachelor's,m,sourcing,2,29,4.0,5,1,0,57,0
10463,22130,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,56,5.0,17,0,0,47,0
10464,13700,Sales & Marketing,region_15,Bachelor's,f,other,1,28,1.0,3,1,0,53,0
10465,62218,Technology,region_26,Bachelor's,m,other,1,30,4.0,3,0,0,78,0
10466,56585,Sales & Marketing,region_9,Bachelor's,m,other,1,32,4.0,2,0,0,49,0
10467,41603,Sales & Marketing,region_16,Master's & above,m,other,1,51,1.0,5,0,0,53,0
10468,66498,Operations,region_4,Master's & above,m,other,1,52,3.0,17,0,0,59,0
10469,46552,Procurement,region_7,Master's & above,m,other,1,34,3.0,4,0,0,66,1
10470,51750,Sales & Marketing,region_7,Master's & above,m,sourcing,1,49,5.0,2,1,1,48,0
10471,19370,Procurement,region_2,Bachelor's,m,other,3,33,1.0,5,1,1,67,0
10472,44527,Operations,region_15,Master's & above,m,sourcing,1,37,4.0,8,0,0,62,0
10473,70328,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,29,2.0,3,0,0,48,0
10474,53959,Operations,region_11,Bachelor's,m,sourcing,1,38,3.0,3,1,0,58,0
10475,18210,Operations,region_22,Master's & above,m,other,1,46,4.0,3,1,0,71,0
10476,12937,Sales & Marketing,region_31,Master's & above,m,other,1,33,3.0,6,0,0,47,0
10477,18463,Procurement,region_2,Bachelor's,f,other,2,38,3.0,4,0,0,64,0
10478,31751,Operations,region_3,Master's & above,m,sourcing,1,32,3.0,5,0,0,63,0
10479,6929,Sales & Marketing,region_28,Bachelor's,f,sourcing,1,30,1.0,8,0,0,49,0
10480,5879,HR,region_2,Bachelor's,f,other,1,41,4.0,5,1,0,47,1
10481,14857,R&D,region_26,Bachelor's,m,sourcing,1,33,5.0,7,1,0,84,0
10482,49765,Procurement,region_21,Bachelor's,f,other,1,41,5.0,8,1,0,72,1
10483,11351,Procurement,region_17,Master's & above,m,sourcing,1,41,4.0,12,1,0,71,1
10484,15701,Procurement,region_22,Bachelor's,m,other,2,27,4.0,1,1,0,83,1
10485,75782,Procurement,region_2,Master's & above,m,other,1,33,2.0,7,0,0,69,0
10486,62798,Sales & Marketing,region_31,Bachelor's,m,other,4,25,,1,0,0,50,1
10487,54662,Operations,region_2,Bachelor's,m,sourcing,1,42,3.0,14,0,0,77,1
10488,4089,Sales & Marketing,region_7,Bachelor's,f,sourcing,2,35,2.0,10,0,0,52,0
10489,65139,Sales & Marketing,region_2,Bachelor's,m,other,1,53,5.0,4,1,0,47,0
10490,77013,Sales & Marketing,region_13,Master's & above,m,sourcing,1,51,3.0,7,0,0,53,0
10491,53961,Technology,region_2,Bachelor's,f,other,2,37,4.0,7,0,0,76,0
10492,57372,Analytics,region_22,,m,other,1,27,,1,1,0,85,1
10493,1687,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,31,4.0,6,0,0,49,1
10494,70819,Sales & Marketing,region_13,Bachelor's,m,other,1,35,4.0,9,0,0,54,0
10495,32449,Operations,region_2,Bachelor's,f,sourcing,1,30,3.0,3,0,0,64,0
10496,63327,Technology,region_24,Bachelor's,m,other,1,26,,1,1,0,80,1
10497,10193,HR,region_31,Bachelor's,f,other,1,29,5.0,6,0,0,57,0
10498,64172,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,39,1.0,8,0,0,54,0
10499,13188,HR,region_16,Bachelor's,m,other,1,31,2.0,4,0,0,54,0
10500,2624,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,48,3.0,2,0,0,48,0
10501,36090,Sales & Marketing,region_17,Bachelor's,m,other,1,39,5.0,10,1,0,51,1
10502,55482,Finance,region_13,Bachelor's,m,other,2,26,3.0,2,0,0,60,0
10503,27736,Technology,region_26,Master's & above,m,other,1,43,1.0,7,0,0,84,1
10504,34791,Operations,region_19,Bachelor's,f,sourcing,1,40,2.0,11,0,0,59,0
10505,57058,Technology,region_19,Bachelor's,m,other,1,34,1.0,6,0,0,76,0
10506,47493,Technology,region_26,Master's & above,m,other,1,47,3.0,8,0,0,79,0
10507,66721,Operations,region_31,Bachelor's,f,other,1,31,3.0,7,1,0,62,0
10508,2655,Analytics,region_4,Bachelor's,m,other,1,39,2.0,10,0,0,85,0
10509,29494,Operations,region_7,Bachelor's,m,other,1,31,4.0,4,1,0,60,0
10510,41925,Operations,region_13,Bachelor's,m,other,2,39,2.0,9,0,0,69,0
10511,56371,Operations,region_22,Master's & above,m,sourcing,2,43,3.0,6,1,0,64,0
10512,58603,Sales & Marketing,region_11,Master's & above,m,sourcing,1,50,1.0,4,1,0,53,0
10513,38672,Finance,region_27,Bachelor's,m,sourcing,2,37,1.0,5,0,0,58,0
10514,66679,Operations,region_22,Master's & above,m,other,1,29,1.0,3,1,0,59,1
10515,20703,Operations,region_22,Bachelor's,f,sourcing,1,35,3.0,8,0,0,62,1
10516,43830,Finance,region_2,Bachelor's,m,other,2,31,5.0,2,1,0,57,0
10517,61264,Sales & Marketing,region_11,Master's & above,m,sourcing,1,31,5.0,9,0,0,49,0
10518,16182,Operations,region_22,Master's & above,m,referred,1,37,5.0,10,1,0,62,1
10519,23076,Sales & Marketing,region_27,,m,other,2,31,3.0,4,1,1,51,0
10520,69520,Operations,region_22,Bachelor's,m,other,1,33,3.0,6,1,0,60,0
10521,41163,Technology,region_12,Bachelor's,m,other,1,30,3.0,7,0,0,76,0
10522,32673,Technology,region_22,Master's & above,m,sourcing,1,34,3.0,6,1,0,80,0
10523,10637,Operations,region_21,Master's & above,m,other,1,40,3.0,7,0,0,65,0
10524,64490,Operations,region_22,Master's & above,f,sourcing,1,53,1.0,11,0,0,68,0
10525,59357,Sales & Marketing,region_27,Bachelor's,m,other,1,41,1.0,15,0,0,49,1
10526,6607,Analytics,region_25,Bachelor's,m,other,1,31,3.0,7,1,1,86,0
10527,13348,Sales & Marketing,region_12,Bachelor's,f,other,1,28,5.0,2,1,0,49,1
10528,16805,Sales & Marketing,region_22,Bachelor's,m,other,2,28,4.0,3,1,0,93,1
10529,64722,Analytics,region_1,Master's & above,m,other,1,38,1.0,4,0,0,81,0
10530,13268,Finance,region_2,Bachelor's,m,other,1,53,4.0,14,1,0,54,0
10531,54755,Procurement,region_21,Bachelor's,m,other,1,31,3.0,7,0,0,64,0
10532,71902,Operations,region_8,Bachelor's,f,sourcing,1,31,5.0,5,0,0,55,0
10533,21834,HR,region_2,Below Secondary,m,other,1,20,4.0,2,0,0,45,1
10534,62348,Procurement,region_2,Master's & above,f,other,1,33,1.0,3,1,0,72,0
10535,26905,Sales & Marketing,region_4,Bachelor's,m,sourcing,2,35,3.0,9,0,0,50,0
10536,13338,Sales & Marketing,region_26,Bachelor's,m,other,2,28,1.0,2,0,0,51,0
10537,12923,HR,region_2,Bachelor's,f,referred,1,36,5.0,7,1,0,47,0
10538,63600,Technology,region_26,Bachelor's,m,sourcing,1,46,3.0,18,0,0,94,1
10539,43287,Sales & Marketing,region_22,Master's & above,m,other,1,38,2.0,8,0,0,47,0
10540,8837,Operations,region_22,Master's & above,m,other,1,37,3.0,10,1,0,61,1
10541,12692,Analytics,region_22,Bachelor's,m,other,1,36,3.0,10,0,0,86,0
10542,55561,Operations,region_5,Bachelor's,f,other,1,38,3.0,9,0,0,58,0
10543,66757,Analytics,region_16,Bachelor's,m,other,1,33,3.0,4,0,0,82,0
10544,60879,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,46,5.0,2,1,1,51,0
10545,12924,Procurement,region_2,Bachelor's,f,other,1,43,4.0,6,0,0,71,1
10546,69910,Technology,region_4,Master's & above,m,sourcing,1,37,3.0,6,1,0,78,0
10547,54338,Operations,region_27,Master's & above,f,sourcing,1,38,5.0,2,1,0,53,0
10548,29053,Operations,region_15,Bachelor's,m,sourcing,1,33,3.0,7,0,0,57,0
10549,75297,Operations,region_22,Bachelor's,m,other,1,37,4.0,3,1,0,60,0
10550,26913,Sales & Marketing,region_17,Master's & above,m,other,2,35,1.0,7,0,0,45,1
10551,18910,Operations,region_6,Bachelor's,m,other,1,27,4.0,2,0,0,60,0
10552,20057,Sales & Marketing,region_22,Bachelor's,m,sourcing,3,25,3.0,3,0,0,50,0
10553,67595,Procurement,region_5,Master's & above,m,other,1,34,2.0,5,1,0,75,0
10554,4942,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,29,5.0,3,0,0,50,1
10555,61606,Sales & Marketing,region_7,Bachelor's,f,other,3,33,1.0,6,0,0,52,0
10556,62068,Analytics,region_30,Bachelor's,m,sourcing,4,29,,1,0,0,81,0
10557,30999,Operations,region_2,Bachelor's,m,other,3,36,1.0,8,0,0,60,0
10558,77667,HR,region_7,Bachelor's,f,other,1,27,,1,1,0,51,0
10559,59815,Operations,region_13,Bachelor's,m,other,1,49,5.0,18,0,0,56,0
10560,52088,HR,region_2,Master's & above,f,sourcing,1,45,3.0,6,1,0,48,0
10561,15123,Sales & Marketing,region_22,Bachelor's,m,other,3,33,3.0,8,0,0,53,0
10562,64577,Sales & Marketing,region_2,Master's & above,f,sourcing,1,39,1.0,9,0,0,52,0
10563,15352,Finance,region_31,Bachelor's,m,sourcing,1,28,5.0,3,0,0,61,1
10564,37777,Finance,region_2,Bachelor's,m,other,2,32,3.0,4,0,0,57,0
10565,50637,Sales & Marketing,region_28,Master's & above,m,sourcing,4,37,1.0,3,0,0,50,0
10566,15038,Sales & Marketing,region_13,Bachelor's,f,other,1,35,1.0,6,0,0,51,0
10567,3191,Operations,region_14,Bachelor's,m,other,1,34,3.0,7,1,0,63,0
10568,49776,Technology,region_22,Bachelor's,f,other,4,27,5.0,4,1,0,80,1
10569,2337,Analytics,region_22,Master's & above,m,sourcing,1,28,,1,0,0,84,0
10570,33337,Operations,region_11,Bachelor's,m,sourcing,1,29,5.0,5,0,0,60,0
10571,15709,Analytics,region_2,Bachelor's,m,sourcing,1,34,5.0,3,0,0,83,0
10572,872,Sales & Marketing,region_14,Master's & above,m,sourcing,1,43,5.0,4,1,0,53,0
10573,42586,Procurement,region_24,Master's & above,m,other,1,31,3.0,9,0,0,68,0
10574,63943,Procurement,region_2,Bachelor's,f,sourcing,1,31,3.0,3,0,0,72,0
10575,10997,Operations,region_8,Master's & above,m,sourcing,1,32,3.0,8,0,0,59,0
10576,56530,Operations,region_20,Bachelor's,f,other,1,36,3.0,5,0,0,59,0
10577,487,Technology,region_22,Master's & above,f,other,1,44,5.0,7,1,0,77,0
10578,4384,Technology,region_8,Bachelor's,m,sourcing,1,31,3.0,2,0,0,79,0
10579,4181,Sales & Marketing,region_2,Master's & above,f,other,1,35,5.0,7,1,0,53,0
10580,41503,Sales & Marketing,region_1,Bachelor's,m,other,1,27,2.0,2,0,0,51,0
10581,17818,Sales & Marketing,region_28,Bachelor's,m,other,1,30,5.0,6,0,0,50,1
10582,76046,Sales & Marketing,region_9,Bachelor's,m,sourcing,1,34,5.0,4,0,0,50,1
10583,66643,Analytics,region_22,Master's & above,m,other,1,53,5.0,21,0,0,84,0
10584,55608,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,32,5.0,5,0,0,53,0
10585,33863,Sales & Marketing,region_23,Bachelor's,m,other,1,36,5.0,4,0,0,49,1
10586,31079,Analytics,region_7,Bachelor's,m,other,1,39,4.0,7,1,0,85,0
10587,75898,Operations,region_15,Bachelor's,m,sourcing,1,34,5.0,4,1,1,58,0
10588,72672,Operations,region_15,Master's & above,f,other,1,30,3.0,8,1,0,56,1
10589,17571,Legal,region_16,Bachelor's,m,other,1,32,3.0,9,0,0,60,0
10590,32113,Operations,region_26,Bachelor's,m,sourcing,1,26,3.0,5,0,0,60,0
10591,15108,Sales & Marketing,region_4,Master's & above,m,sourcing,3,36,1.0,10,0,0,51,0
10592,30324,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,30,2.0,1,0,0,49,1
10593,36398,Analytics,region_21,Bachelor's,m,sourcing,1,36,3.0,5,0,0,81,1
10594,71141,Operations,region_7,Master's & above,m,other,1,48,4.0,3,1,0,55,0
10595,66238,Finance,region_27,Bachelor's,m,sourcing,1,34,4.0,10,0,0,59,0
10596,50857,Sales & Marketing,region_15,Bachelor's,m,other,1,42,5.0,12,0,0,48,0
10597,28973,Operations,region_2,Bachelor's,f,other,1,29,2.0,4,0,0,56,0
10598,28583,Sales & Marketing,region_31,Master's & above,m,sourcing,1,47,3.0,6,0,0,49,0
10599,36269,Procurement,region_13,Bachelor's,m,other,1,25,,1,0,0,67,0
10600,171,Procurement,region_2,Bachelor's,f,sourcing,1,24,,1,1,0,74,0
10601,71933,HR,region_22,Master's & above,f,sourcing,1,38,4.0,8,1,0,51,0
10602,69090,Legal,region_2,Bachelor's,m,other,1,30,5.0,3,1,0,62,1
10603,55085,R&D,region_22,Bachelor's,m,other,1,30,,1,1,0,90,0
10604,48919,Sales & Marketing,region_24,Bachelor's,m,other,1,29,2.0,3,1,0,48,1
10605,66580,R&D,region_2,Master's & above,m,other,1,36,4.0,3,1,0,88,1
10606,15245,Procurement,region_7,Bachelor's,m,other,1,30,,1,1,0,69,0
10607,64746,HR,region_28,Bachelor's,m,sourcing,1,30,3.0,5,0,0,49,0
10608,31008,Analytics,region_2,Master's & above,m,sourcing,1,41,3.0,5,1,0,83,0
10609,47508,Technology,region_22,Below Secondary,f,sourcing,1,22,,1,1,0,83,0
10610,6604,Technology,region_2,Bachelor's,m,other,3,39,4.0,13,0,0,84,0
10611,19735,Analytics,region_5,Bachelor's,m,sourcing,1,32,3.0,5,1,0,89,0
10612,4963,Sales & Marketing,region_10,Bachelor's,m,sourcing,1,31,3.0,5,0,0,48,0
10613,25761,Procurement,region_2,Bachelor's,f,other,1,55,1.0,7,0,0,76,1
10614,61278,Analytics,region_2,Bachelor's,f,sourcing,3,26,2.0,3,0,0,79,0
10615,18575,Finance,region_2,Bachelor's,m,sourcing,1,35,4.0,4,0,0,64,1
10616,60226,Sales & Marketing,region_25,Master's & above,m,other,1,31,3.0,6,0,0,45,0
10617,60316,Sales & Marketing,region_16,Bachelor's,m,other,1,24,3.0,2,0,0,57,0
10618,29208,Procurement,region_6,Bachelor's,f,other,2,35,3.0,9,0,0,67,0
10619,5676,R&D,region_22,Master's & above,m,other,3,31,4.0,8,0,0,83,0
10620,64585,Operations,region_13,Bachelor's,m,sourcing,1,32,3.0,2,0,0,58,0
10621,65118,Finance,region_15,Bachelor's,m,other,2,28,3.0,3,0,0,59,1
10622,5591,Sales & Marketing,region_7,Bachelor's,m,other,1,25,3.0,4,0,0,50,0
10623,31135,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,34,3.0,7,1,0,54,0
10624,15985,Technology,region_7,Bachelor's,f,referred,2,28,3.0,2,0,0,80,0
10625,48464,Procurement,region_31,Bachelor's,f,sourcing,2,36,3.0,2,0,0,66,0
10626,41604,Analytics,region_31,Bachelor's,f,sourcing,1,27,4.0,2,0,0,86,0
10627,71017,Operations,region_7,Master's & above,f,other,2,34,3.0,2,0,1,77,0
10628,18990,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,35,4.0,3,0,0,48,0
10629,60556,Technology,region_24,Master's & above,f,other,1,38,3.0,3,0,0,81,0
10630,44121,Analytics,region_12,Bachelor's,m,sourcing,1,34,1.0,5,0,0,89,1
10631,67592,Technology,region_25,Bachelor's,f,other,2,28,,1,1,0,79,0
10632,31313,Analytics,region_22,Bachelor's,m,sourcing,2,30,5.0,8,0,0,83,1
10633,42488,Sales & Marketing,region_13,,m,sourcing,2,31,3.0,3,0,0,48,0
10634,66315,Analytics,region_2,Master's & above,m,other,1,53,1.0,18,0,0,90,0
10635,47220,R&D,region_15,Master's & above,m,other,1,34,3.0,7,0,0,84,0
10636,3725,Procurement,region_2,Bachelor's,f,sourcing,2,24,4.0,3,1,0,71,0
10637,36947,Analytics,region_23,Bachelor's,m,other,1,36,4.0,2,0,0,89,0
10638,45940,Technology,region_29,Master's & above,m,other,1,38,4.0,9,0,0,84,0
10639,4547,Procurement,region_11,Master's & above,m,other,1,34,5.0,7,1,0,69,0
10640,3535,HR,region_4,Bachelor's,f,other,1,32,3.0,3,0,0,54,0
10641,66610,Finance,region_4,Master's & above,m,sourcing,1,40,5.0,4,1,0,90,0
10642,65929,Technology,region_22,Bachelor's,m,other,2,28,4.0,3,1,0,84,0
10643,9574,Procurement,region_26,Bachelor's,m,other,1,55,3.0,10,0,0,70,0
10644,62101,Analytics,region_22,,m,other,2,28,3.0,2,1,0,83,0
10645,6793,Operations,region_7,Master's & above,m,other,1,38,4.0,9,1,0,60,0
10646,23663,Sales & Marketing,region_2,Bachelor's,f,sourcing,4,30,4.0,7,0,0,43,0
10647,23507,Procurement,region_7,Bachelor's,f,other,1,32,4.0,6,0,0,66,0
10648,77913,Operations,region_5,Bachelor's,m,other,2,35,5.0,7,1,0,60,0
10649,18842,Technology,region_11,Bachelor's,f,other,1,31,3.0,4,0,0,78,0
10650,58947,Sales & Marketing,region_3,Bachelor's,m,other,1,29,5.0,2,1,0,48,0
10651,5361,Sales & Marketing,region_9,Master's & above,m,other,1,36,3.0,3,1,0,47,0
10652,58692,Technology,region_33,Bachelor's,m,other,2,32,3.0,6,0,0,88,0
10653,33094,Technology,region_28,Bachelor's,m,other,1,26,5.0,3,1,0,81,1
10654,78010,HR,region_31,Bachelor's,f,other,1,31,5.0,2,1,0,48,0
10655,61646,Sales & Marketing,region_15,Bachelor's,m,sourcing,2,38,1.0,2,1,0,53,0
10656,77169,HR,region_7,Bachelor's,f,sourcing,1,32,3.0,10,0,0,45,0
10657,15728,Sales & Marketing,region_15,Master's & above,m,other,1,37,1.0,10,0,0,50,0
10658,77121,Procurement,region_23,Master's & above,m,sourcing,1,36,2.0,6,0,0,72,0
10659,57870,Sales & Marketing,region_28,,m,sourcing,1,30,2.0,3,1,0,49,0
10660,49707,Technology,region_15,Bachelor's,f,sourcing,1,31,3.0,5,0,0,82,0
10661,68317,Operations,region_25,Bachelor's,m,other,1,26,4.0,2,0,0,60,1
10662,49915,Technology,region_3,Bachelor's,m,other,1,28,3.0,5,1,0,80,0
10663,11646,Procurement,region_13,Bachelor's,m,sourcing,2,35,3.0,2,0,0,70,0
10664,47570,Analytics,region_22,Bachelor's,m,other,1,26,,1,0,0,83,0
10665,73720,Sales & Marketing,region_22,,m,other,1,28,,1,1,0,51,0
10666,1693,Analytics,region_2,,m,other,1,36,3.0,2,1,0,84,1
10667,48121,Technology,region_2,Master's & above,m,other,2,39,3.0,10,1,0,77,0
10668,46446,Sales & Marketing,region_11,Master's & above,m,sourcing,1,39,3.0,3,0,0,46,0
10669,302,Operations,region_30,Bachelor's,m,sourcing,1,30,3.0,2,0,0,58,0
10670,46909,Technology,region_8,Master's & above,m,sourcing,1,36,2.0,7,0,0,78,1
10671,13965,Analytics,region_22,Bachelor's,m,sourcing,2,26,,1,0,0,86,1
10672,39050,Operations,region_2,Bachelor's,m,sourcing,1,47,4.0,7,0,0,63,0
10673,49663,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,36,5.0,10,1,0,50,0
10674,72043,R&D,region_2,Master's & above,m,sourcing,2,45,3.0,14,0,0,80,0
10675,73796,Operations,region_2,Master's & above,m,other,1,42,5.0,5,0,1,70,0
10676,30448,Sales & Marketing,region_7,Master's & above,m,sourcing,3,39,1.0,6,0,0,47,0
10677,36917,Sales & Marketing,region_31,Bachelor's,m,other,1,31,3.0,4,0,0,52,0
10678,41736,Technology,region_7,Bachelor's,m,other,2,36,4.0,8,1,0,76,0
10679,55372,HR,region_31,Master's & above,f,other,1,38,5.0,3,1,0,46,0
10680,45189,Sales & Marketing,region_22,Bachelor's,m,referred,1,29,4.0,3,0,0,51,1
10681,259,Sales & Marketing,region_33,Bachelor's,m,sourcing,1,32,5.0,4,0,0,49,0
10682,57949,Operations,region_4,Bachelor's,f,other,1,30,5.0,3,1,0,95,0
10683,9799,Operations,region_26,Bachelor's,f,sourcing,2,27,3.0,6,0,0,59,0
10684,27742,Sales & Marketing,region_8,Bachelor's,m,other,1,26,,1,0,0,50,0
10685,73305,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,35,3.0,2,1,0,49,0
10686,19817,Finance,region_7,Bachelor's,f,sourcing,1,30,5.0,7,0,0,63,0
10687,23029,Operations,region_27,Bachelor's,f,sourcing,2,31,5.0,5,1,0,58,0
10688,3723,Operations,region_10,Master's & above,f,other,1,31,3.0,6,0,0,58,1
10689,47337,Technology,region_2,Bachelor's,f,sourcing,1,30,5.0,8,1,0,72,0
